created_at,text
Wed May 06 20:20:26 +0000 2015,RT @jonjohnsonwip: Next 3 key dates on Phila sports calendar revolve around #76ers: -Draft Lottery on 19th -Draft 6/26 -Embiid summer leagu…
Wed May 06 20:17:40 +0000 2015,RT @jonjohnsonwip: Next 3 key dates on Phila sports calendar revolve around #76ers: -Draft Lottery on 19th -Draft 6/26 -Embiid summer leagu…
Wed May 06 20:14:02 +0000 2015,RT @jonjohnsonwip: Next 3 key dates on Phila sports calendar revolve around #76ers: -Draft Lottery on 19th -Draft 6/26 -Embiid summer leagu…
Wed May 06 20:11:33 +0000 2015,RT @jonjohnsonwip: Next 3 key dates on Phila sports calendar revolve around #76ers: -Draft Lottery on 19th -Draft 6/26 -Embiid summer leagu…
Wed May 06 20:09:56 +0000 2015,RT @jonjohnsonwip: Next 3 key dates on Phila sports calendar revolve around #76ers: -Draft Lottery on 19th -Draft 6/26 -Embiid summer leagu…
Wed May 06 20:07:13 +0000 2015,#76ers Tweets: .@MaxRappaport and @BrianSeltzer975 talk draft  draft  and more draft… http://t.co/kb8RnAO5iV #NBA http://t.co/nLngwiYXe2
Wed May 06 20:06:38 +0000 2015,RT @jonjohnsonwip: Next 3 key dates on Phila sports calendar revolve around #76ers: -Draft Lottery on 19th -Draft 6/26 -Embiid summer leagu…
Wed May 06 20:06:29 +0000 2015,RT @jonjohnsonwip: Next 3 key dates on Phila sports calendar revolve around #76ers: -Draft Lottery on 19th -Draft 6/26 -Embiid summer leagu…
Wed May 06 20:06:09 +0000 2015,RT @jonjohnsonwip: Next 3 key dates on Phila sports calendar revolve around #76ers: -Draft Lottery on 19th -Draft 6/26 -Embiid summer leagu…
Wed May 06 20:05:59 +0000 2015,Next 3 key dates on Phila sports calendar revolve around #76ers: -Draft Lottery on 19th -Draft 6/26 -Embiid summer league debut early July
Wed May 06 19:37:09 +0000 2015,#76ers #Philadelphia76ers #Sixers Larry Brown passed on drafting Paul Pierce because of one bad promise (Ball .. http://t.co/zWapEjr5CG
Wed May 06 19:34:11 +0000 2015,#Philadelphia Larry Brown passed on drafting Paul Pierce because of one bad promise (Ball... http://t.co/qzCBCCIUOk #76ers #SixersNation
Wed May 06 19:29:43 +0000 2015,#76ers Tweets: After watching World   amp  @SixersFranklin  it's probably best to leave the rowing to the… #NBA http://t.co/nLngwiYXe2
Wed May 06 19:09:04 +0000 2015,#76ers #Philadelphia76ers #Sixers Allen Iverson a Legit Front-Office Addition for Sixers? http://t.co/3PUKaA6syb
Wed May 06 18:53:40 +0000 2015,Our May auction closes tonight - just a few hrs left 2 bid on these great items    more! #Wilt #Pete #Phillies #76ers http://t.co/z7rEz07m9t
Wed May 06 18:26:10 +0000 2015,#Philadelphia Pass first? Point guards look to show you can score  win (The Associated Pr... http://t.co/cqJqnWgNoE #76ers #SixersNation
Wed May 06 18:20:58 +0000 2015,#NBAKings #Kings officially hired #Sixers #76ers assistant coach Chad Iske as associate head coach (lead assistant coach).
Wed May 06 18:08:03 +0000 2015,#76ers #Philadelphia76ers #Sixers Larry Brown: Sixers Rated Pierce Higher  But "Promised" To Select Hughes http://t.co/oBD6dHYENN
Wed May 06 17:43:58 +0000 2015,Contest:  Enter by 5/11 for a chance to win an official Moses Malone #Sixers jersey. http://t.co/A3slLN6eqd  #76ers
Wed May 06 17:41:32 +0000 2015,Report: #Sixers #76ers might have to land the 1st or 2nd pick to be assured of getting PG-SG D'Angelo Russell in the #NBADraft.
Wed May 06 17:40:07 +0000 2015,#76ers Tweets: Good news  you've still got time to enter to win this autographed… http://t.co/VuznLDGFmp #NBA http://t.co/nLngwiYXe2
Wed May 06 17:37:30 +0000 2015,#76ers #Philadelphia76ers #Sixers Pass first? Point guards look to show you can score  win (The Associated Pre.. http://t.co/muQrCyb0JH
Wed May 06 17:36:41 +0000 2015,Report: #Sixers #76ers hoping to land PG-SG D'Angelo Russell in the #NBADraft.
