created_at,text
Thu May 07 01:29:16 +0000 2015,... http://t.co/CFvR14Qwfn #brooklyn #dunk #faried #february #kenneth #mirza #nasty #nets #nuggets #putback #teletovic
Thu May 07 01:28:36 +0000 2015,@SHAQ #literally dunked on the whole squad. #UNSTOPPABLE #lakers #nets #jasonkidd is somewhere under there. http://t.co/Rp7BaEjG1R
Thu May 07 01:23:01 +0000 2015,#nets #brooklyn Mikhail Prokhorov "looking to monetize assets " not cede control of Brooklyn Nets:... http://t.co/C3deRR4Zub #LetsGoNets
Thu May 07 01:21:21 +0000 2015,Mikhail Prokhorov "looking to monetize assets " not cede co... #BrooklynNets #Nets http://t.co/RBIb6wHOWB http://t.co/BtPUs6NW8l
Thu May 07 01:15:18 +0000 2015,Bugle Got Game :Nets Media Day Part 2 [Video] http://t.co/DOmPljxlrM #Nets #NBA
Thu May 07 01:14:14 +0000 2015,Yo! Hawks Hold Off Nets’ Late Burst  Take 3-2 Series   http://t.co/wCLSoEbXEx  #atlanta #brooklyn #hawks #nets
Thu May 07 01:12:43 +0000 2015,RT @Priscilacdelgad: No voy a superar a chuy tirado en el sacate con la bici arriba JAJAJAJAJAJAJAJA #ÑETS
Thu May 07 01:12:11 +0000 2015,Nets look to hold serve at home in Game 6| http://t.co/PR4sS1FuMy #Nets #NBA
Thu May 07 01:11:37 +0000 2015,#KING  @WiseRap  http://t.co/Ox1iX8getr   #Nets http://t.co/fRVHfdcR1g  @S_C_ @RocNation bro you look really scary in that on the run video
Thu May 07 01:10:33 +0000 2015,#Nets GM Billy King is reportedly close to inking an extension. #NBA
Thu May 07 01:08:09 +0000 2015,#BrooklynNets #Nets #netsnation Mikhail Prokhorov "looking to monetize assets " not cede control of Brooklyn N.. http://t.co/MwQ0yONsaN
Thu May 07 01:06:10 +0000 2015,RT @BrooklynNets Billy King: “We can’t keep turning over the roster over every year thinking we’re going to find it outside.” http://  #nets
Thu May 07 01:05:15 +0000 2015,http://t.co/EEkB0NdMH9: Watch Brooklyn Nets vs. New York Knicks - online tv - nba... http://t.co/vSDDTnniTI #brooklyn #knicks #nets #york
Thu May 07 01:04:41 +0000 2015,🔥🔥DRAZEN🔥🔥$50 shipped (some wear) 🏀 XL+2 🏀 PAYPAL #DrazenPetrovic #Drazen #NewJersey #Nets #NJNets #Reebok #ReebokJ… http://t.co/LPGoPrHJm7
Thu May 07 01:02:40 +0000 2015,RT @alexraskinNYC: Billy King wants the #Nets to become the #Hawks     trading Joe Johnson might be the best way to get started http://t.co/…
Thu May 07 01:01:50 +0000 2015,Billy King wants the #Nets to become the #Hawks     trading Joe Johnson might be the best way to get started http://t.co/QALD50fuTG via @WSJ
Thu May 07 00:58:44 +0000 2015,No voy a superar a chuy tirado en el sacate con la bici arriba JAJAJAJAJAJAJAJA #ÑETS
Thu May 07 00:50:17 +0000 2015,Bugle Got Game :Junkersfeld On The #Nets First Pre-Season Game Of 2013 [Video] http://t.co/luOkVepCPs #Nets #NBA
Thu May 07 00:43:58 +0000 2015,RT @NetsDaily: Mikhail Prokhorov "looking to monetize assets " not cede control of Brooklyn #Nets http://t.co/OXEX7xVHqV http://t.co/g63QAv…
Thu May 07 00:42:19 +0000 2015,RT @NetsDaily: Mikhail Prokhorov "looking to monetize assets " not cede control of Brooklyn #Nets http://t.co/OXEX7xVHqV http://t.co/g63QAv…
Thu May 07 00:42:01 +0000 2015,RT @Brooklyn10Nets: Sixth sense :Lionel Hollins confident Nets can force a Game 7| http://t.co/So8f4n9LSo #Nets #NBA
Thu May 07 00:41:06 +0000 2015,http://t.co/EEkB0NdMH9: Brooklyn Nets vs. Toronto Raptors - game video 18 http://t.co/NqCSFl6dSg #brooklyn #nets #raptors #toronto
Thu May 07 00:39:20 +0000 2015,Mikhail Prokhorov "looking to monetize assets " not cede control of Brooklyn #Nets http://t.co/OXEX7xVHqV http://t.co/g63QAvqBkM
Thu May 07 00:37:14 +0000 2015,#ESPN #Nets Nets GM says Lopez  Young contracts top priority http://t.co/XA7s9sxTZ0 http://t.co/TtvLu4QN1X
Thu May 07 00:37:09 +0000 2015,Sixth sense :Lionel Hollins confident Nets can force a Game 7| http://t.co/So8f4n9LSo #Nets #NBA
Thu May 07 00:36:47 +0000 2015,RT @BrooklynNets: GM  Billy King shares his insight on the future of the #Nets: http://t.co/hhQqz3Ox42 http://t.co/LBN8Xxqk2R
