created_at,text
Thu May 07 01:26:00 +0000 2015,#NBA #Raptors- TORONTO RAPTORS NEW ERA 9 FIFTY SNAPBACK NEW HAT:  $19.99End Date: Satur... http://t.co/dBAnzrVeqI http://t.co/k33Sm3HFUt
Thu May 07 01:26:00 +0000 2015,#NBA #Raptors- NBA Mens XXL Toronto Raptors Vince Carter Basketball jersey Stitched Whi... http://t.co/bsHInBi54q http://t.co/k33Sm3HFUt
Thu May 07 01:25:59 +0000 2015,#NBA #Raptors- NWT TORONTO RAPTORS NBA Basketball Starter Jacket Blk/Rd Button Up Satin... http://t.co/vewmXckluw http://t.co/k33Sm3HFUt
Thu May 07 01:25:59 +0000 2015,#NBA #Raptors- Authentic Adidas Toronto Raptors Home Jersey Anthony Parker 44 Nba:  $75... http://t.co/X0rRSb7wBl http://t.co/k33Sm3HFUt
Thu May 07 01:25:09 +0000 2015,Raptors’ off-season decisions will reveal Ujiri’s vision :Arthur http://t.co/zO62kgTE9S #Raptors #NBA
Thu May 07 01:23:50 +0000 2015,RT @LOYALtoaTEE: He knows. #Drake #OVO  #DubNation #Raptors #WeTheNorth #AndrewWiggins #TWolves http://t.co/qcUNWVyzxR
Thu May 07 01:23:32 +0000 2015,RT @UnstopableRadio: 3 BIG events: click on the hash tags to view #CLASHoftheGENERATIONS #ShakeItBabyShakeItBOATRIDE #GeminiGala @DJ_INSTYL…
Thu May 07 01:23:10 +0000 2015,RT @LOYALtoaTEE: He knows. #Drake #OVO  #DubNation #Raptors #WeTheNorth #AndrewWiggins #TWolves http://t.co/qcUNWVyzxR
Thu May 07 01:21:26 +0000 2015,RT @LOYALtoaTEE: He knows. #Drake #OVO  #DubNation #Raptors #WeTheNorth #AndrewWiggins #TWolves http://t.co/qcUNWVyzxR
Thu May 07 01:21:14 +0000 2015,RT @LOYALtoaTEE: He knows. #Drake #OVO  #DubNation #Raptors #WeTheNorth #AndrewWiggins #TWolves http://t.co/qcUNWVyzxR
Thu May 07 01:20:32 +0000 2015,Canadian Tristan Thompson playing well tonight  he'd look good in a #Raptors uniform. @12StreetDA
Thu May 07 01:12:07 +0000 2015,RT @LOYALtoaTEE: He knows. #Drake #OVO  #DubNation #Raptors #WeTheNorth #AndrewWiggins #TWolves http://t.co/qcUNWVyzxR
Thu May 07 01:09:07 +0000 2015,Raptorsâ off-season decisions will reveal Ujiriâs vision :Arthur| http://t.co/P4NhlD82i4 #Raptors
Thu May 07 01:05:09 +0000 2015,Lowry shouldn’t have say in future of coach :Feschuk http://t.co/RVC9DqN4J4 #Raptors #NBA
Thu May 07 00:58:32 +0000 2015,RT @SethRowland24: Miss running onto the field with these guys! It won't be the same next year. #Raptors #2014 #RememberTheName http://t.co…
Thu May 07 00:56:58 +0000 2015,Love it! #Raptors #seanings http://t.co/6UQ4IRxYxD http://t.co/92IqymldST
Thu May 07 00:54:51 +0000 2015,Miss running onto the field with these guys! It won't be the same next year. #Raptors #2014 #RememberTheName http://t.co/WFuRhjYSdG
Thu May 07 00:51:24 +0000 2015,RT @LOYALtoaTEE: He knows. #Drake #OVO  #DubNation #Raptors #WeTheNorth #AndrewWiggins #TWolves http://t.co/qcUNWVyzxR
Thu May 07 00:44:42 +0000 2015,RT @LOYALtoaTEE: He knows. #Drake #OVO  #DubNation #Raptors #WeTheNorth #AndrewWiggins #TWolves http://t.co/qcUNWVyzxR
Thu May 07 00:41:06 +0000 2015,http://t.co/EEkB0NdMH9: Brooklyn Nets vs. Toronto Raptors - game video 18 http://t.co/NqCSFl6dSg #brooklyn #nets #raptors #toronto
Thu May 07 00:38:07 +0000 2015,Osprey at HoleyLand WMA http://t.co/dFaIwRvIDX #bird #birds #of #prey #raptors
Thu May 07 00:20:36 +0000 2015,Gift from one of my students. #Raptors http://t.co/kAnDpXNZYE
Wed May 06 23:59:02 +0000 2015,Roster Report| http://t.co/3luRPynquC #Raptors
Wed May 06 23:58:22 +0000 2015,@TheSocialCTV @nytimes @CBC @GMA @people @CTVCanadaAM  @TessaVirtue @FOXSports #Raptors @Jackie_Redmond #chinh482? https://t.co/7srk7orWKh
Wed May 06 23:56:55 +0000 2015,this is so confusing cos sm people try to criticise-i cant imagine hw they think they'r mentally diseased  #rapper #Raptors #rap #RAPLIFE
Wed May 06 23:56:54 +0000 2015,compiling all the simple thoughts in me  i reason.. #rapper  #Raptors  #rap  #RAPLIFE  #rapWAVE  #rap palermo
Wed May 06 23:49:16 +0000 2015,RT @MCEditSmith: #JurassicWorld #Raptors #RaptorPaddock So Finished My Version of the Raptor Paddock  https://t.co/40MxBmlRji http://t.co/U…
Wed May 06 23:45:06 +0000 2015,Billy King On Lopez  Young  Trades  Teletovic http://t.co/8TxlI43zHE #Raptors #NBA
Wed May 06 23:43:48 +0000 2015,@Sportsnet  The poor guy has likely been told by MLSE to repeat the company cliche of 48 years and counting. #TMLtalk #Leafs #Raptors #RTZ
Wed May 06 23:40:53 +0000 2015,The #Raptors mascot got some sick dance moves http://t.co/WwErvWEL1k http://t.co/v7R2PQYYM6
Wed May 06 23:34:19 +0000 2015,#Raptors #Profalg #TochoTime #ILoveThisGame http://t.co/e5O47gOv2t
Wed May 06 23:34:15 +0000 2015,➟ #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking➟ http://t.co/w3sAWKma0S
Wed May 06 23:29:01 +0000 2015,  #x2192  ##Raptors Rusty Raptors  raccoons under fire and more: What were you thinking... http://t.co/2eVH8p4HEL
Wed May 06 23:27:07 +0000 2015,? http://t.co/tjU3jy6Sa9 #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April?… http://t.co/cAjhXzSyTc
Wed May 06 23:25:04 +0000 2015,#JurassicWorld #Raptors #RaptorPaddock So Finished My Version of the Raptor Paddock  https://t.co/40MxBmlRji http://t.co/UgdF86h5Of
Wed May 06 23:25:02 +0000 2015,RT @Sportsnet: Masai Ujiri’s message to #Raptors fans: 'There’s nothing to panic about.' http://t.co/LWM6qhubdk http://t.co/r3xPPJCAYm
Wed May 06 23:23:51 +0000 2015,OVO x Raptors x Oreo 4s #ootd #ovo #raptors #fashion #instasize #jordans #jordansdaily #like https://t.co/BxUsQkpHzQ
Wed May 06 23:21:55 +0000 2015,#NBA #Raptors- Tracy McGrady Toronto Raptors jersey size M-XXL:  $25.99 (0 Bids)End Dat... http://t.co/zu7MGcpAY3 http://t.co/k33Sm3HFUt
Wed May 06 23:21:54 +0000 2015,#NBA #Raptors- Vince Carter Toronto Raptors Classic Retro purple jersey size M-XXL:  $2... http://t.co/JP9yGHZJYe http://t.co/k33Sm3HFUt
Wed May 06 23:21:54 +0000 2015,#NBA #Raptors- *Flash Sale* Toronto Raptors NBA New Era Snapback Hat Basketball Cap:  $... http://t.co/7CKQJKO6hm http://t.co/k33Sm3HFUt
Wed May 06 23:21:05 +0000 2015,Thunder    me #jackhubley #harrishawk #raptors http://t.co/nTHXIcMrMj
Wed May 06 23:20:39 +0000 2015,RT @smitharyy: → http://t.co/nOE1LsYD5c #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newf…
Wed May 06 23:20:38 +0000 2015,RT @smitharyy: → http://t.co/nOE1LsYD5c #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newf…
Wed May 06 23:20:38 +0000 2015,RT @smitharyy: → http://t.co/nOE1LsYD5c #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newf…
Wed May 06 23:20:36 +0000 2015,RT @smitharyy: → http://t.co/nOE1LsYD5c #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newf…
Wed May 06 23:15:10 +0000 2015,RT @smitharyy: → http://t.co/nOE1LsYD5c #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newf…
Wed May 06 23:15:09 +0000 2015,RT @smitharyy: → http://t.co/nOE1LsYD5c #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newf…
Wed May 06 23:15:06 +0000 2015,RT @smitharyy: → http://t.co/nOE1LsYD5c #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newf…
Wed May 06 23:15:05 +0000 2015,RT @smitharyy: → http://t.co/nOE1LsYD5c #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newf…
Wed May 06 23:12:51 +0000 2015,#KCA #VoteJKT48ID smitharyy: →  #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newfoundland…
Wed May 06 23:12:04 +0000 2015,→ http://t.co/nOE1LsYD5c #Raptors Rusty Raptors  raccoons under fire and more: What were you thinking in April? Raptors Newfoundland CAN Sa…
Wed May 06 23:03:11 +0000 2015,RT @Sportsnet: Masai Ujiri’s message to #Raptors fans: 'There’s nothing to panic about.' http://t.co/LWM6qhubdk http://t.co/r3xPPJCAYm
Wed May 06 23:01:43 +0000 2015,RT @Sportsnet: Masai Ujiri’s message to #Raptors fans: 'There’s nothing to panic about.' http://t.co/LWM6qhubdk http://t.co/r3xPPJCAYm
Wed May 06 23:01:31 +0000 2015,RT @IamJJ3: Oh yea Next Year - Is OUR Year   NO I IN WE  #Raptors #RTZ #WeThe3  #Wethenorth   save the file
Wed May 06 23:00:54 +0000 2015,RT @Sportsnet: Masai Ujiri’s message to #Raptors fans: 'There’s nothing to panic about.' http://t.co/LWM6qhubdk http://t.co/r3xPPJCAYm
Wed May 06 22:59:50 +0000 2015,Masai Ujiri’s message to #Raptors fans: 'There’s nothing to panic about.' http://t.co/LWM6qhubdk http://t.co/r3xPPJCAYm
Wed May 06 22:23:31 +0000 2015,@theimonstr100 My 2 favourite @NBA players of all time would have to be @drose of the #Bulls and @TeamLou23 of the #Raptors
Wed May 06 22:14:46 +0000 2015,@TheSocialCTV @nytimes @CBC @GMA @people @BTtoronto  @GeriHalliwell #BMO #BMW #Heat #Bluejays #Raptors #chinh482 #JC https://t.co/ahaJy2OPNF
Wed May 06 22:13:51 +0000 2015,http://t.co/EEkB0NdMH9: NBA- The Toronto Raptors Waive... http://t.co/ucS0FxYbuf #nba #quentin #raptors #richardson #toronto #waive
Wed May 06 22:04:11 +0000 2015,RT @antiLEAFSguy: If the #Leafs and the #Raptors combined all their talent and resources you would get a pretty decent bowling team. http:/…
Wed May 06 21:47:51 +0000 2015,Day 9: what jvalanciunas up in the rafters at Siemens arena looks like #rtz #raptors #lithuania… https://t.co/QeSVqjjm6u
Wed May 06 21:40:07 +0000 2015,→ http://t.co/3ZSVkpDKQV Raptors #Raptors Poll: What should the Raptors do with Jonas Valanciunas? 173 Qu?bec CAN Laval CAN
