created_at,text
Thu May 07 03:47:03 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 03:46:42 +0000 2015,RT @GCtalks: Clearly @TrevorAriza misses @JohnWall #NBAPlayoffs #playmaker #chemistry #wizards
Thu May 07 03:45:18 +0000 2015,New Washington Wizards Rumors. Wednesday  May 6 2015 http://t.co/pYQlUXTVxT #Wizards #NBA
Thu May 07 03:44:33 +0000 2015,Clearly @TrevorAriza misses @JohnWall #NBAPlayoffs #playmaker #chemistry #wizards
Thu May 07 03:40:04 +0000 2015,Paul Pierce hints at Washington Wizards stay http://t.co/ZHGGhrAN6t #wizards
Thu May 07 03:28:32 +0000 2015,Are the #Rockets the worst remaining playoff team? Sure looks like it  keep in mind #Wizards are 1 of the 8 also. Houston you have a problem
Thu May 07 03:22:17 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 03:20:18 +0000 2015,Wizards vs. Hawks final score :Wall-less Wizards fight hard but fall in Atlanta 106-90 http://t.co/rLUM9saImQ #Wizards #NBA
Thu May 07 03:12:07 +0000 2015,RT @DominiqueComedi: LET'S GO DC!! #Wizards
Thu May 07 03:11:48 +0000 2015,RT @JJfromtheSIPP: “@DominiqueComedi: LET'S GO DC!! #Wizards” NOT TONITE. We gotta get this one. #Hawks
Thu May 07 03:10:48 +0000 2015,RT @theRealSultan: @DominiqueComedi: LET'S GO DC!! #Wizards  http://t.co/2p4CoVlCXl
Thu May 07 03:10:30 +0000 2015,RT @AtlantaHawkesSo: “#DominiqueComedi: LET'S GO DC!! #Wizards” NOT TONITE. We gotta get this one. #Hawks http://t.co/SCQhQb0AXN
Thu May 07 03:07:32 +0000 2015,RT @LauraRoose: Seriously  #DCSports  all this love is melting my steel plated frozen stone heart. #Nats #Caps #Wizards
Thu May 07 03:01:55 +0000 2015,Trifecta season?? #caps #nationals #wizards ??
Thu May 07 03:01:13 +0000 2015,Im The Chief Worryin Officr Td #LEONSIS On Runnin Washington Sports  http://t.co/t0DoS3WT6S #SIEGEL #TED #Wizards
Thu May 07 02:59:57 +0000 2015,#Wizards totally got bailed out by this break between game 2 and 3. 😒 Why exactly are we not playing tomorrow  @NBA ? #Hawks #questions
Thu May 07 02:59:48 +0000 2015,The city of Washington really does have something special going on. #Capitals #Wizards
Thu May 07 02:59:39 +0000 2015,Seriously  #DCSports  all this love is melting my steel plated frozen stone heart. #Nats #Caps #Wizards
Thu May 07 02:59:38 +0000 2015,#NBA #Wizards - Vtg Mens NBA WASHINGTON WIZARDS #23 MICHAEL JORDAN Champion PRINTED Jer... http://t.co/ihcGQfBoWZ http://t.co/k33Sm3HFUt
Thu May 07 02:59:38 +0000 2015,#NBA #Wizards - Vtg Mens NBA WASHINGTON WIZARDS #23 MICHAEL JORDAN Champion PRINTED Jer... http://t.co/agTTBNL1tJ http://t.co/k33Sm3HFUt
Thu May 07 02:55:34 +0000 2015,John Wall on why it hurts to sit out games: “I love the game of basketball.” http://t.co/qpL3juoLp5 #wizards… http://t.co/TfqaMlwrGC
Thu May 07 02:55:17 +0000 2015,John Wall to receive third opinion on wrist injury http://t.co/dN2cUnfcDk #Wizards #NBA
Thu May 07 02:53:45 +0000 2015,RT @Dayday_cheadat: #dcRISING #Wizards #Caps #Nats ✊
Thu May 07 02:53:32 +0000 2015,RT @Dayday_cheadat: #dcRISING #Wizards #Caps #Nats ✊
Thu May 07 02:51:47 +0000 2015,@NBA está chegando em sua face decisiva: http://t.co/6rWam63fIl #NBAPlayoffs #Wizards #Hawks http://t.co/uohS0qj9jG
Thu May 07 02:51:11 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:51:09 +0000 2015,“#DominiqueComedi: LET'S GO DC!! #Wizards” NOT TONITE. We gotta get this one. #Hawks http://t.co/SCQhQb0AXN
Thu May 07 02:50:26 +0000 2015,#dcRISING #Wizards #Caps #Nats ✊
Thu May 07 02:49:10 +0000 2015,RT @WashWizards: #Wizards Inactives presented by @MedStarHealth:   John Wall DeJuan Blair   #WizHawks
Thu May 07 02:48:09 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:46:48 +0000 2015,RT @DCSportsNexus: I like how we are pretending the #Redskins draft is equal to the #Nats #Caps and #Wizards right now  it is not  6 wins m…
Thu May 07 02:44:38 +0000 2015,I like how we are pretending the #Redskins draft is equal to the #Nats #Caps and #Wizards right now  it is not  6 wins max next season
Thu May 07 02:43:55 +0000 2015,Trotz is right  the future of DC sports is bright. Burakovsky is 20. Harper is 22. Wall is 24. #Caps #Wizards #Nats
Thu May 07 02:41:23 +0000 2015,#Caps #Nats      #Wizards 👌🏾 Doing Work We just Gotta Get Them #Skins Right @Redskins
Thu May 07 02:40:46 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:40:01 +0000 2015,RT @DominiqueComedi: LET'S GO DC!! #Wizards
Thu May 07 02:39:46 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:39:40 +0000 2015,RT @JJfromtheSIPP: “@DominiqueComedi: LET'S GO DC!! #Wizards” NOT TONITE. We gotta get this one. #Hawks
Thu May 07 02:38:39 +0000 2015,I also dream of the day when #Wizards fans actually wear team colors instead of party clothes    random gray tones
Thu May 07 02:37:14 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:37:14 +0000 2015,When he returns  John Wall will have to change his last name to Holtby. #Caps #Wizards
Thu May 07 02:36:01 +0000 2015,RT @DCSportsNexus: The #Caps #Nats and #Wizards appear to be uniting DC in red/white/blue gives us some DC Spirit  then there are the ugly …
Thu May 07 02:35:01 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:35:00 +0000 2015,Harper hit 3 HRs  #CAPS up 3-1 on NYR  #Wizards battling Hawks hard    Wall has injury yet we'll prob just hear about Skins    RG3
Thu May 07 02:34:45 +0000 2015,RT @DCSportsNexus: We've got fun teams like the #Caps  #Nats  and #Wizards and then we have some awful team with ugly ass non DC colors and…
Thu May 07 02:34:17 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:33:54 +0000 2015,I couldn't help but show this 😂😂😂 #Wizards @MrDCsportsSr http://t.co/4pRjpkiuDP
Thu May 07 02:33:05 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:32:43 +0000 2015,Hot offeneive start by the #Wizards #WIZpelicans
Thu May 07 02:32:35 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:32:20 +0000 2015,The #Caps #Nats and #Wizards appear to be uniting DC in red/white/blue gives us some DC Spirit  then there are the ugly ass skins
Thu May 07 02:32:02 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
