created_at,text
Thu May 07 02:50:53 +0000 2015,RT BingeTube: http://t.co/d524Gfylpq : Phoenix Suns vs Miami... http://t.co/ilXDsgE2lj  #grizzlies #highlights #m… http://t.co/0z1PvJVdpf
Thu May 07 02:50:52 +0000 2015,@MitchelRule is definitely a @memgrizz hater... @GrizzHaterAlert #GrizzNation #Grizzlies #Grindhouse  https://t.co/21ZNFfVI4s
Thu May 07 02:50:23 +0000 2015,Haha one eye Charlie is not playing this year lol this his year right here #maskasassian #grizzlies… https://t.co/loHItz2f1N
Thu May 07 02:48:51 +0000 2015,RT @memgrizz: . @MConley11 returns to lead #Grizzlies charge past #Warriors in Game 2. Check Game 2 Recap &gt  http://t.co/Yl3ckTkEJY http://t…
Thu May 07 02:44:16 +0000 2015,Crown on my head but the world on my shoulders!!! #usedto #grizzlies https://t.co/t3LS2iAd2N
Thu May 07 02:42:50 +0000 2015,#Grizzlies Why does Memphis get low FT attempts? http://t.co/UE3WunVJmy via /r/nba
Thu May 07 02:41:47 +0000 2015,http://t.co/EEkB0NdMH9: Phoenix Suns vs Miami... http://t.co/KWxK5ppyZp #grizzlies #highlights #memphis #miami #november #phoenix #suns
Thu May 07 02:40:24 +0000 2015,What Memphis does is all you need to know about great NBA defense http://t.co/6YtE0WDaQb #memphisgrizzlies #memphis #grizzlies #NBAPlayoffs
Thu May 07 02:35:13 +0000 2015,RT @russbooze: Received an offer from Adams State #Grizzlies http://t.co/tJchm4Q8VQ
Thu May 07 02:31:15 +0000 2015,Let's just skip to #Warriors #Clippers and be done with it... Although I do think the #Grizzlies will take GS to 7. Clippers could sweep.
Thu May 07 02:29:22 +0000 2015,RT @russbooze: Received an offer from Adams State #Grizzlies http://t.co/tJchm4Q8VQ
Thu May 07 02:29:20 +0000 2015,@iLLJAY_SiNG EAT BOY! TWO RUN HOMER FOR THE BOY!!! #Grizzlies
Thu May 07 02:22:28 +0000 2015,Final Score :Grizzlies take Warriors by the heroics of Masked Man  97-90 - http://t.co/CrtD47A633 #Grizzlies
