created_at,text
Thu May 07 00:46:07 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:45:27 +0000 2015,From April 28's episode 239: The unfortunate screen grab of Dirk Nowitzki! #Mavs #NBA #Playoffs http://t.co/R7hhh3X0k8
Thu May 07 00:44:57 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:44:28 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:43:25 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:42:15 +0000 2015,I love how the #Rangers are avenging the #Mavs loss. It's still not the same though 😞
Thu May 07 00:42:13 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:41:19 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:39:38 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:37:50 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:37:24 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:37:20 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:37:15 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:36:35 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:36:32 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:36:25 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:36:10 +0000 2015,RT @MavsFansForLife: I miss the #Mavs already. 😔
Thu May 07 00:36:01 +0000 2015,I miss the #Mavs already. 😔
Thu May 07 00:25:00 +0000 2015,RT @Rasesh_Pandya: Couldn't be more proud of what we have accomplished! Love the team and wouldn't ask for anybody else #mavs #family
Thu May 07 00:20:58 +0000 2015,#Repost theguiltstyle ・・・ #GuiltStyle #NBAStyle #Mavs http://t.co/XYaq7rw7wv
Thu May 07 00:10:10 +0000 2015,RT @Rasesh_Pandya: Couldn't be more proud of what we have accomplished! Love the team and wouldn't ask for anybody else #mavs #family
Thu May 07 00:09:30 +0000 2015,RT @Rasesh_Pandya: Couldn't be more proud of what we have accomplished! Love the team and wouldn't ask for anybody else #mavs #family
Thu May 07 00:06:17 +0000 2015,Couldn't be more proud of what we have accomplished! Love the team and wouldn't ask for anybody else #mavs #family
