created_at,text
Wed May 06 14:37:21 +0000 2015,#goldenstatewarriors #gswarriors Draymond Green after Warriors' loss: 'Now the whole world has collapsed  the .. http://t.co/vWZzpE65rw
Wed May 06 14:27:47 +0000 2015,Denise Austin @Denise_Austin at the #StephCurry #stephmvp speech #SitAndBeFit ??? #FitnessGuru @warriors #GSWarriors http://t.co/m26SzRpsHv
Wed May 06 14:08:08 +0000 2015,#goldenstatewarriors #gswarriors Tony Allen with the steal and slam in Grizzlies' Game 2 win over Warriors (VI.. http://t.co/bCYpAcoiSt
Wed May 06 14:07:43 +0000 2015,RT @jackeryinc: To all #GSWarriors    Draymond fans  follow    RT for a chance to win @Money23Green autograph Jackery Giant+ #GoDubs http://t…
Wed May 06 13:58:37 +0000 2015,Can we please present Steph Curry with a trophy before every game? #gng #grizzlies #gritgrind #firstteamalldefense #GSWarriors
Wed May 06 13:45:40 +0000 2015,RT @Chris_the_plug: Stephen Curry Deserved The MVP 👏👌💯💪🏀🏀🏆🏆 #GSWarriors
Wed May 06 13:37:45 +0000 2015,#goldenstatewarriors #gswarriors Masked Conley Leads Grizzlies Past Golden State  as Tony Allen Says He's 'Fir.. http://t.co/dUccATy8Uq
Wed May 06 13:37:44 +0000 2015,#goldenstatewarriors #gswarriors WATCH: Adam Silver presents Warriors' Stephen Curry with MVP trophy before Ga.. http://t.co/Gc930ZhbZG
Wed May 06 13:19:46 +0000 2015,If #StephCurry stays humble  he will become on of the greatest. Ever. #NBA #GSWarriors
Wed May 06 12:52:49 +0000 2015,カリーは、レブロンより凄いと思ってしまうの俺だけ？ #StephCurry #MVP #NBA #GSWarriors
Wed May 06 12:42:53 +0000 2015,RT @CynthiaKQB: Strength in numbers  #GSWarriors ? How 'bout strength in adversity? @memgrizz @mconley11 #MikeConley
Wed May 06 12:35:27 +0000 2015,Strength in numbers  #GSWarriors ? How 'bout strength in adversity? @memgrizz @mconley11 #MikeConley
Wed May 06 11:32:56 +0000 2015,Didn't even have to check figured #gswarriors lost since they are not the top story on the news
Wed May 06 10:34:54 +0000 2015,At http://t.co/W6jKxVre98 -- #chicagobulls #dabulls #hisairness WILL SHIP OUT TODAY  #Clippers  #gswarriors #step… http://t.co/fF4PhLKzpD
Wed May 06 10:32:06 +0000 2015,RT @DanKalb: At #GSWarriors game! #Oakland Warriors up w/double-digit lead in the 4th Q. @MistahFAB is also in the house. http://t.co/igUmJ…
Wed May 06 09:40:40 +0000 2015,#NBAPlayoffs ------- #MEMvsGS: Les #GSWarriors piégés par le retour du vengeur masqué http://t.co/GytMfftcOp http://t.co/CIAeWQDXT9
Wed May 06 09:37:11 +0000 2015,@memgrizz vincono @warriors! @mconley11 protagonista assoluto #NBAPlayoffs #GSWvsMEM #GSWarriors #Grizzlies #memphis http://t.co/uBt4qs9zOr
