created_at,text
Thu May 07 03:51:01 +0000 2015,【南海ホークスの歌：３番】 鍛えて強き日灼け顔 むつみ励まし燦然(さんぜん)と  世紀の野球花咲かす 南海ホークスいざ謳え  ああ大いなる 羽ばたきに  そらに鳴る鳴る晴れやかに勝利の旗！ ホークス ホークス 南海ホークス #Nankai #Hawks  #sbhawks
Thu May 07 03:50:05 +0000 2015,L NBA #AtlantaHawks Playoffs Atlanta Hawks Mitchell Ness Logo Snapback Cap Hat Red With Navy Brim #Hawks #Sports http://t.co/bXoUuaNq9f
Thu May 07 03:45:43 +0000 2015,#goodmorningppl #hawks Instant #positive attitude.: http://t.co/xstieOkZ6h How To Quickly Adjust Your Attitude http://t.co/5Uq35Fs5gI
Thu May 07 03:44:38 +0000 2015,TIX http://t.co/VQAWDAqIz5 2 Atlanta #Hawks vs Washington Wizards(Atlanta) Game 5 Playoffs 5/13/15… http://t.co/FITKa48WJA #Tickets #NBA
Thu May 07 03:44:07 +0000 2015,TIX http://t.co/MY3Vif2208 L 2 Atlanta #Hawks vs Washington Wizards(Atlanta) Game 5 Playoffs… http://t.co/OwE9UVsRic #Tickets #Ticket
Thu May 07 03:40:12 +0000 2015,TIX http://t.co/MY3Vif2208 2 Atlanta #Hawks vs Washington Wizards(Atlanta) Game 5 Playoffs… http://t.co/OwE9UVsRic #Tickets #Ticket
Thu May 07 03:40:12 +0000 2015,L L #Sports #Basketball ATLANTA #Hawks NBA Adidas Authentic Collection Road Short Sleeve Warm-Up Top #Bestseller… http://t.co/hmKd3kXEQ8
Thu May 07 03:36:31 +0000 2015,★譲★ 福岡ソフトバンクホークス 対 オリックス・バファローズ 2015 7/26 (日) 福岡 ヤフオク!ドームのチケット2枚譲ります♪ 【座席・席種】 ★★席種（プレマアムＳＳチ… http://t.co/8iYHd3R4lW #ソフトバンクホークス #ホークス #Hawks
Thu May 07 03:30:15 +0000 2015,ホークス2軍戦 (5/5 6) 打線好調 千賀2安打完封勝利！ http://t.co/Vcg0ckjwo2 #hawks #ソフトバンク
Thu May 07 03:30:12 +0000 2015,L #Sports #Basketball Men NBA Reebok # 2 Joe Johnson Atlanta #Hawks Basketball Jersey ( 2XL )Orange… #Bestseller… http://t.co/0LBVcNOzlI
Thu May 07 03:26:54 +0000 2015,At http://t.co/guDFemjXQV -- For my team and family #Seattle #Seahawks #SeattleSeahawks #GoHawks #Hawks #team #de… http://t.co/NyEfCW8ke6
