created_at,text
Thu May 07 03:13:10 +0000 2015,#Spurs #GoSpursGo TIM DUNCAN rc 1997 98 FINEST REFRACTORS # 306 true BGS 10 1/1 SPURS http://t.co/nC0yWonASW #TimDuncan #NBA
Thu May 07 03:11:21 +0000 2015,fuk da clippers #GoSpursGo
Thu May 07 03:08:35 +0000 2015,So mad the #spurs should be playing now... 😡😢😣😤... #GoSpursGo
Thu May 07 03:03:32 +0000 2015,Gracias @manuginobili. Cual sea tu decisión  lo mejor eternamente. Alguna vez te culpé por perder  muchas callé que x ti ganamos #GoSpursGo
Thu May 07 03:02:41 +0000 2015,🏆🏆🏆🏆🏆 #NBAChampions #GoSpursGo  https://t.co/DWUcxAf2Kr
Thu May 07 02:59:40 +0000 2015,Manu Ginóbili nos hace limpiarnos los ojos. ¿El momento del adiós? #GoSpursGo @spurs http://t.co/BRkBmVtiHF
Thu May 07 02:59:04 +0000 2015,RT @thespurslogo: Probably one of the best GIFs out there. #GoSpursGo http://t.co/0aMEQKqNpe
Thu May 07 02:58:08 +0000 2015,RT @GoSpursGoMemes: Meanwhile on Vacation..... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/chjx0nFgWL
Thu May 07 02:58:05 +0000 2015,RT @thespurslogo: Probably one of the best GIFs out there. #GoSpursGo http://t.co/0aMEQKqNpe
Thu May 07 02:57:06 +0000 2015,#Spurs #GoSpursGo 2004-05 Fleer Throwbacks Auto/#Jersey/Patch HOBBY Hot Pack DWYANE WADE TIM DUNCAN http://t.co/WcKDPpbROg #TimDuncan #NBA
Thu May 07 02:53:45 +0000 2015,I spy @jhowieee 😂 Did you win at least?! #paintball 🔴🔵 #gospursgo #SpursFan #spursgram #spurslive… https://t.co/DfT0tv21yu
Thu May 07 02:51:34 +0000 2015,Probably one of the best GIFs out there. #GoSpursGo http://t.co/0aMEQKqNpe
Thu May 07 02:48:02 +0000 2015,"@NancyFrazer1: Have not felt right since we left the playoffs.like a duck out of water#SpursNation  #GoSpursGo" Basketball ended TOO early!
Thu May 07 02:46:03 +0000 2015,@SBaselineBums  You're welcome.  #GoSpursGo
Thu May 07 02:43:28 +0000 2015,RT @JuicePick: Houston should be gettin their ass kicked right now. #saltyaf #GoSpursGo
Thu May 07 02:41:37 +0000 2015,#Spurs #GoSpursGo TIM DUNCAN ROOKIE #Card PRIZM 1997 SCORE BOARD #1A GRADED REFRACTOR WAKE FORREST http://t.co/zFAXVUz9AS #TimDuncan #NBA
Thu May 07 02:41:09 +0000 2015,RT @GoSpursGoMemes: Meanwhile on Vacation..... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/chjx0nFgWL
Thu May 07 02:40:51 +0000 2015,Spurs drown sorrows with paint ball outing: Their season over about six weeks earlier than they're ... http://t.co/7lFAgj8KRB #GoSpursGo
Thu May 07 02:40:41 +0000 2015,Watching #NBAPlayoffs these days feels different - no @spurs to cheer for anymore. Still a loyal @spurs fan! #GoSpursGo #SpursNation
Thu May 07 02:40:10 +0000 2015,“@SugarKLeonard2: Spurs Family http://t.co/cGhUYiWLe2” #GoSpursGo
Thu May 07 02:38:43 +0000 2015,@George_Hill3 @spurs #GoSpursGo http://t.co/S6m9HhOOOd
Thu May 07 02:35:55 +0000 2015,RT @Bekah_Duran: still wearing a @spurs shirt to school tomorrow bc #GoSpursGo
Thu May 07 02:34:52 +0000 2015,RT @spurs: Thank you #SpursFamily for another great season! We ❤️‍ You! #GoSpursGo    🎥: http://t.co/A54Mw0AEyb http://t.co/tfOtQKL7M4
Thu May 07 02:34:52 +0000 2015,still wearing a @spurs shirt to school tomorrow bc #GoSpursGo
Thu May 07 02:33:30 +0000 2015,He likes his Spurs shirt. #Spurs #goofingoff #VIA #GoSpursGo https://t.co/6MbRQiQYvr
Thu May 07 02:33:25 +0000 2015,WHY DIDN'T IS READ THIS EARLIER. Bless you  Pop. #GoSpursGo  https://t.co/rrfRFcNNr2
Thu May 07 02:32:02 +0000 2015,The spurs teach teams how to win #GoSpursGo
Thu May 07 02:31:27 +0000 2015,RT @GoSpursGoMemes: Meanwhile on Vacation..... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/chjx0nFgWL
Thu May 07 02:31:24 +0000 2015,Spurs playing some paintball #GoSpursGo http://t.co/4mB78DfWYT
Thu May 07 02:29:11 +0000 2015,RT @GoSpursGoMemes: Meanwhile on Vacation..... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/chjx0nFgWL
Thu May 07 02:28:55 +0000 2015,RT @GoSpursGoMemes: Meanwhile on Vacation..... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/chjx0nFgWL
Thu May 07 02:28:08 +0000 2015,RT @GoSpursGoMemes: Meanwhile on Vacation..... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/chjx0nFgWL
Thu May 07 02:25:28 +0000 2015,RT @GoSpursGoMemes: Meanwhile on Vacation..... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/chjx0nFgWL
Thu May 07 02:25:20 +0000 2015,RT @GoSpursGoMemes: Meanwhile on Vacation..... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/chjx0nFgWL
Thu May 07 02:25:09 +0000 2015,#Spurs #GoSpursGo TIM DUNCAN SP INSERT BLACK REFRACTOR LOT of (4) - Immaculate  Finest  Limited http://t.co/TuFmok3ZYK #TimDuncan #NBA
Thu May 07 02:25:06 +0000 2015,Meanwhile on Vacation..... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/chjx0nFgWL
Thu May 07 02:23:23 +0000 2015,@TheSpursZone @klyoung16 #aintgotnoworries #gospursgo #webeback
Thu May 07 02:23:06 +0000 2015,Houston should be gettin their ass kicked right now. #saltyaf #GoSpursGo
Thu May 07 02:22:49 +0000 2015,Meanwhile....on vacation... #GoSpursGo #RaceForSeis #SpursNation #Spurs http://t.co/MmuTWdkbWR
Thu May 07 02:19:30 +0000 2015,@foofighters - my hero #gospursgo
Thu May 07 02:18:11 +0000 2015,Go Rockets Go :( #GoSpursGo
Thu May 07 02:09:05 +0000 2015,#Spurs #GoSpursGo 1997-98 Flair Showcase Basketball set TIM DUNCAN ROOKIE Michael Jordan Kobe NBA http://t.co/kWoN0h29zO #TimDuncan #NBA
Thu May 07 02:04:21 +0000 2015,http://t.co/cSlgrT3cYE.. A big thank you to @spurs  for another great season  we are proud of the team!  #GoSpursGo http://t.co/78DrUBZlMU
Thu May 07 02:04:11 +0000 2015,I can't WAIT to see what happens in this Rockets Clippers series #NBAPlayoffs #GoSpursGo oh wait...😢😢😢
Thu May 07 02:02:58 +0000 2015,SQUAD! #GoSpursGo  https://t.co/S67F3x125i
Thu May 07 01:57:29 +0000 2015,I was going to bring in my @spurs flag but then I decided to not  my flag will fly until the end of NBA season. #GoSpursGo
Thu May 07 01:53:35 +0000 2015,#Spurs #GoSpursGo A 2013-14 PANINI PREFERRED BOOK TIM DUNCAN SPURS JUMBO #Jersey /149 http://t.co/cBJ7n2RPgc #TimDuncan #NBA
Thu May 07 01:51:08 +0000 2015,#GoSpursGo
Thu May 07 01:50:21 +0000 2015,RT @NancyFrazer1: Hope the Rockets step up tonight..  #GoSpursGo
Thu May 07 01:44:38 +0000 2015,Hope the Rockets step up tonight..  #GoSpursGo
Thu May 07 01:41:11 +0000 2015,RT @spurs: Again  best fans in the league. #GoSpursGo http://t.co/PPh9Wt99mH
Thu May 07 01:41:01 +0000 2015,I'm ready for next year #GoSpursGo
Thu May 07 01:38:26 +0000 2015,#GoSpursGo Chris Paul ruled out of Clippers-Rockets Game 2 with left hamstring strain (Ball D... http://t.co/M8oKmNmf1M #SanAntonioSpurs
Thu May 07 01:37:10 +0000 2015,#Spurs #GoSpursGo A 2013-14 PANINI PREFERRED BOOK DIRK NOWITZKI TIM DUNCAN RELICS /199 http://t.co/HwjMwqnxLz #TimDuncan #NBA
Thu May 07 01:35:57 +0000 2015,@smellymeli0 it's "Lets go Rockets"  #GoSpursGo look at how many hashtags lol
Thu May 07 01:33:52 +0000 2015,#prayfordeeg   Thank you Timmy for giving me the perfect picture to use for this meme😅💕 #gospursgo… https://t.co/tMpTzGh1Mv
Thu May 07 01:30:43 +0000 2015,Report: Messina (surprise) is interested in being an NBA head coach: File this under "no kidding " ... http://t.co/UQcdje1Fj3 #GoSpursGo
Thu May 07 01:27:26 +0000 2015,@AleGurio @mariocastelli eh si lo vidi...chiaramente in difficoltà...sei completamente tiltato...#GoSpursGo #SiamoSeri
Thu May 07 01:25:56 +0000 2015,#GoSpursGo
