created_at,text
Thu May 07 03:44:04 +0000 2015,#Celtics #Tshirt NEW Boston Celtics T Shirt - Mens XL http://t.co/X5rJPkFhP1 #NBA #Boston
Thu May 07 03:43:34 +0000 2015,#Celtics #Jersey Reebok Paul Pierce Boston Celtics Basketball Jersey Size XL Stitched http://t.co/PhQz5gL4cs #Basketball #NBA
Thu May 07 03:42:35 +0000 2015,RT @CLNS_Sean: Interesting take from @Rick_Pitino on college coaches making transition 2 @NBA on  @jimrome. Did he not see what the #Celtic…
Thu May 07 03:41:53 +0000 2015,Interesting take from @Rick_Pitino on college coaches making transition 2 @NBA on  @jimrome. Did he not see what the #Celtics did this year?
Thu May 07 03:41:34 +0000 2015,#Celtics #Hat Assorted New NFL and NBA Winter Pom Pom Toboggan Hats OSFA http://t.co/XjmOde3ivr #Boston #BestSeller
Thu May 07 03:41:33 +0000 2015,@JaayAllDay yeah you kinda need me.... But thanks fam 💚 #celtics
Thu May 07 03:39:09 +0000 2015,L #NBA #Celtics #Arena boston celtics shorts Sz L #BasketBall #Deals http://t.co/lsSTmH8SPP
Thu May 07 03:39:08 +0000 2015,#Healthy #Program Some Tips For Eating Healthy And Effectively Losing Weight At The Same Time http://t.co/BKdKYoRkkj #Celtics #GetFit
Thu May 07 03:37:45 +0000 2015,#CelticsNation LeBron fights back with 33 to lead Cavs to Game 2 win over Bulls  tie series (... http://t.co/BA7fep1Eds #boston #Celtics
Thu May 07 03:36:28 +0000 2015,RT @BattleRapVines: #Conceited #TsuSurf #Celtics/Sellticks #Boston/BossThen #Wordplay #Bars #RapBattleVines https://t.co/NHDLFCVjlx
Thu May 07 03:35:37 +0000 2015,#Boston #Celtics #Basketball Acrylic Print By Juergen Roth - http://t.co/qQOgrCo8Q2
Thu May 07 03:30:16 +0000 2015,2015 Awards Series Defensive Player of the Year :Marcus Smart http://t.co/k7k11sX9fg #Celtics #NBA
Thu May 07 03:30:10 +0000 2015,L #Celtics #Jersey BOSTON CELTICS #34 PAUL PIERCE NIKE JERSEY SEWN ON ADULT 56 #Basketball #NBA http://t.co/tHNY6nIvnH
Thu May 07 03:28:08 +0000 2015,#Celtics #Tshirt ADULT Medium Black T Shirt GARNETT UNK NBA BOSTON CELTICS Basketball http://t.co/bVpszMX0az #NBA #Boston
Thu May 07 03:28:07 +0000 2015,#Celtics #Jersey Hardwood Classics Boston Celtics Larry Bird #33 Throwback Basketball Jersey XL http://t.co/fFMLP4lThK #Basketball #NBA
Thu May 07 03:28:06 +0000 2015,#NBA Larry Bird NBA Superstar Collectors Mug. Sporte Impressions. NIB. #Boston #Celtics http://t.co/xivwPDck0G #BasketBall #Forsale
Thu May 07 03:28:05 +0000 2015,#NBA #Celtics #Arena ADIDAS http://t.co/wjOHclGcQM Green Short Sleeve Boston Celtics Jersey Top… http://t.co/eMKtjgiWA3 #BasketBall #Deals
Thu May 07 03:25:39 +0000 2015,#Celtics #Hat Vintage Boston Celtics Snapback Hat! Retro NBA Hat! http://t.co/iMaSEMXV9H #Boston #BestSeller
Thu May 07 03:25:12 +0000 2015,L #NBA #Celtics #Arena VTG Boston Celtics Script Sports Specialties Snapback Hat NBA Basketball Cap #BasketBall… http://t.co/zOXCioLUne
Thu May 07 03:23:09 +0000 2015,#Healthy #Program Headache condition linked to weight-loss surgery http://t.co/GDgBzW1wnU #Celtics #GetFit
Thu May 07 03:19:36 +0000 2015,L #Celtics #Jersey NBA BOSTON CELTICS PAUL PIERCE ADIDAS WHITE MESH JERSEY #Basketball #NBA http://t.co/YU76Hu6sWn
Thu May 07 03:13:38 +0000 2015,L L L #Celtics #Jersey adidas NBA Boston Celtics Kevin Garnett Youth Basketball Jersey NWT S #Basketball #NBA http://t.co/jR56enKpQT
Thu May 07 03:12:07 +0000 2015,#NBA Vtg Larry Bird #Boston #Celtics Champion NBA Basketball Jersey 40 Retro Green http://t.co/wU3bqBsDRg #BasketBall #Forsale
Thu May 07 03:12:06 +0000 2015,#NBA #Celtics #Arena Nike NBA retro1963 Boston Celtics heavy Warm up Pants sizexL http://t.co/byeCwmBY7Z #BasketBall #Deals
Thu May 07 03:12:06 +0000 2015,#Celtics #Tshirt 1986 Boston Celtics Championship Vintage T Shirt Large 50/50 http://t.co/w3D6bzQuV3 #NBA #Boston
Thu May 07 03:12:05 +0000 2015,#Celtics #Jersey Adidas RAY ALLEN Kelly Green Boston CELTICS JERSEY Men L nba http://t.co/dHRSUoP0Oc #Basketball #NBA
Thu May 07 03:10:15 +0000 2015,Listen :Adam Silver discusses Hack-a-Shaq  tanking on PTI http://t.co/oOBOAaZzPu #Celtics #NBA
Thu May 07 03:10:11 +0000 2015,#Celtics #Hat Boston Celtics Mitchell    Ness Winter Hat Pom Pom Beanie BNWT NBA Marcus Smart http://t.co/EbTAqKwOI0 #Boston #BestSeller
Thu May 07 03:08:32 +0000 2015,RT @celtics_nbanews: Danny Ainge :No Way Kelly Olynyk Intentionally Tried to Injure Kevin Love http://t.co/wOMVEssXWd #Celtics #NBA
Thu May 07 03:08:04 +0000 2015,L #NBA #Celtics #Arena BOSTON CELTICS LARRY BIRD AUTHENTIC THROWBACK JERSEY XXL #BasketBall #Deals http://t.co/DEgLJGJvew
Thu May 07 03:07:04 +0000 2015,#Healthy #Program Top Reasons Why Paleo Diet Is The Right Weight Loss Diet For You http://t.co/gKN1yjMq71 #Celtics #GetFit
Thu May 07 03:04:13 +0000 2015,Bout to knock✌🏼️💤 #coolin #boyswithtattoos #celtics #rondo #oldschool #tattoo #snapback #bored… https://t.co/6nuAGS0IRE
Thu May 07 03:00:57 +0000 2015,RT @celtics_nbanews: Report :Stevens starting to feel like a New Englander http://t.co/mGtSVBzjKa #Celtics #NBA
Thu May 07 02:59:42 +0000 2015,#NBA #CELTICS - Boston Celtics Basket Ball T-Shirt Black-Leprechaun-Four leaf clover-sz... http://t.co/TmVwh8tceV http://t.co/k33Sm3HFUt
Thu May 07 02:59:42 +0000 2015,#NBA #CELTICS - NBA Basketball Boston Celtics 1983-84 Champions Glass Mug:  $5.00End Da... http://t.co/yFoqGbVeNB http://t.co/k33Sm3HFUt
Thu May 07 02:59:42 +0000 2015,#NBA #CELTICS - NBA BOSTON CELTICS PAUL PIERCE ADIDAS WHITE MESH JERSEY:  $19.99End Dat... http://t.co/4xpWUBGhxJ http://t.co/k33Sm3HFUt
