created_at,text
Thu Apr 30 04:19:42 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Thu Apr 30 03:54:57 +0000 2015,Hard to Believe that if #NBAKings would have come to #Seattle  #SonicsArena would be under construction    convo would be different.
Thu Apr 30 03:01:16 +0000 2015,RT @YamsNews10: Kings Fans @playingtowindoc is a must see... opens to public on May 9th at IMAX and Studio Movie Grill in Rocklin... #NBAKi…
Thu Apr 30 02:58:57 +0000 2015,RT @RealKingsscoop: Where will the Kings land in the draft lottery? #NBAKings #SacramentoProud #NBA #NBADraft http://t.co/j3cqEl4sVv
Thu Apr 30 02:58:29 +0000 2015,Where will the Kings land in the draft lottery? #NBAKings #SacramentoProud #NBA #NBADraft http://t.co/j3cqEl4sVv
Thu Apr 30 02:54:38 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Thu Apr 30 02:49:23 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Thu Apr 30 02:48:03 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Thu Apr 30 02:42:12 +0000 2015,Kings Fans @playingtowindoc is a must see... opens to public on May 9th at IMAX and Studio Movie Grill in Rocklin... #NBAKings
Thu Apr 30 02:39:48 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Thu Apr 30 02:39:00 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Thu Apr 30 02:15:14 +0000 2015,#NBAKings fans are really  well  purple! http://t.co/mq0MsFDAQV
Thu Apr 30 00:18:45 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Wed Apr 29 19:38:06 +0000 2015,Good luck to my friends in Sacramento and makers of #playingtowindoc  premiering tonight in SacTown. #NBAKings… http://t.co/B7UqqW1DWP
Wed Apr 29 19:11:48 +0000 2015,RT @ChrisDaniels5: Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @Carmicha…
Wed Apr 29 18:41:17 +0000 2015,Kings add Chad Iske to Coaching Staff  Also  he does this screaming thing .. http://t.co/neQ0KRWrHs #Sacramento #NBAKings
Wed Apr 29 17:07:22 +0000 2015,RT @ChrisDaniels5: Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @Carmicha…
Wed Apr 29 15:59:28 +0000 2015,RT @ChrisDaniels5: Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @Carmicha…
Wed Apr 29 15:54:56 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Wed Apr 29 15:50:11 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Wed Apr 29 15:48:52 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Wed Apr 29 15:48:42 +0000 2015,RT @ChrisDaniels5: Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @Carmicha…
Wed Apr 29 15:48:19 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Wed Apr 29 15:46:14 +0000 2015,RT @ChrisDaniels5: Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @Carmicha…
Wed Apr 29 15:44:29 +0000 2015,RT @ChrisDaniels5: Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @Carmicha…
Wed Apr 29 15:43:29 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Wed Apr 29 15:43:26 +0000 2015,RT @ChrisDaniels5: Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @Carmicha…
Wed Apr 29 15:43:05 +0000 2015,RT @ChrisDaniels5: Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @Carmicha…
Wed Apr 29 15:42:47 +0000 2015,RT @ChrisDaniels5: Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @Carmicha…
Wed Apr 29 15:42:41 +0000 2015,Good luck to my friends in Sacramento and makers of @playingtowindoc  premiering tonight in SacTown. #NBAKings @CarmichaelDave @franklinpix
Wed Apr 29 15:31:47 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Wed Apr 29 15:26:26 +0000 2015,RT @SWAPmeetBILLY: @NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
Wed Apr 29 15:13:37 +0000 2015,@NStauskas11 #SauceCastillo #NBAKings http://t.co/KRPXSIxfnr
