created_at,text
Thu May 07 04:22:38 +0000 2015,#Bulls Wire: New accessory  same dominance for James http://t.co/ogkAa3rWqb #NBA http://t.co/DZgrfKiWKo
Thu May 07 04:22:09 +0000 2015,Derrick Rose 14pts/7reb/10ast Game 2 Highlights vs Cavaliers (05.06.2015) https://t.co/X2QRKw1HHp #DRose #Bulls #Playoffs
Thu May 07 04:21:51 +0000 2015,RT @Rudy_bro11: Yeah I don't get why Mirotic is barely getting any minutes 😑😑😑 #Bulls
Thu May 07 04:21:34 +0000 2015,RT @Rachel__Nichols: Love running into old friends! Spotted @criscarter80 at the #Bulls-#Cavaliers game tonight. #OhioGuy http://t.co/KNeYq…
Thu May 07 04:21:14 +0000 2015,Cavaliers bounce back with big Game 2 win #Bulls #ChicagoBulls http://t.co/tmhoyHtQGu http://t.co/s0CC9eazwD
Thu May 07 04:21:02 +0000 2015,RT ESPNCleveland "The Headband is back! It's the top-10 observations from the #Cavs’ win over the #Bulls: … http://t.co/8AfpuWHwCP"
Thu May 07 04:20:51 +0000 2015,RT @CSNChicago: [PROGRAMMING UPDATE] Tune in now for #Bulls Postgame Live on CSN  where @MarkSchanowski and @WillPerdue32 break down Game 2…
Thu May 07 04:20:41 +0000 2015,Congrats to #Bulls @JimmyButler for being Named Most Improved Player  20.0 PPG This Season (13.1 PPG LY). #MostImprovedPlayer #BullsNation
Thu May 07 04:20:36 +0000 2015,#Bulls #Collectible Michael Jordan All Star Basketball Jersey Nba #23 Large http://t.co/pO6JnVWV5n #MichaelJordan
Thu May 07 04:19:39 +0000 2015,#Sporting #Goods Taj Gibson 3/3/2015 Bobblehead Chicago #Bulls (SGA) Giveaway http://t.co/AjaVADcBwc #Deals #Bargains
Thu May 07 04:19:36 +0000 2015,#LeBron James has arrived  can the #Bulls handle it? #Rose #TheGame http://t.co/B7wiFDI8OA
Thu May 07 04:19:36 +0000 2015,#NBA #Basketball NBA-Chicago-#Bulls-Nike-White-Michael-Jordan-23-Throwback-jersey-L http://t.co/RWEd64sPEP #onsale #Discount
Thu May 07 04:19:20 +0000 2015,RT @DeportivAgenda: #JimmyButler es nombrado Most Improved Player 2015! #NBA #Bulls http://t.co/fNqjKYcl92
Thu May 07 04:18:44 +0000 2015,RT @Rachel__Nichols: Love running into old friends! Spotted @criscarter80 at the #Bulls-#Cavaliers game tonight. #OhioGuy http://t.co/KNeYq…
Thu May 07 04:18:35 +0000 2015,@CJ12_ you ain't gonna give @JoakimNoah shit. He'll mob on you. #Bulls &gt &gt  #Cavs
Thu May 07 04:18:13 +0000 2015,L #Bulls #Collectible Michael Jordan Short Print Golf Refractor - Only One Made - Limited Serial #1/1 #MichaelJordan http://t.co/d5mjdixSOE
Thu May 07 04:18:08 +0000 2015,L #DerrickRose #Bulls (3) 2014/15 PANINI SELECT BULLS PRIZM   amp  INSERT DERRICK ROSE  PAUL GASOL  NOAH #NBA… http://t.co/zwXw3TZ7Yx
Thu May 07 04:17:53 +0000 2015,Yeah I don't get why Mirotic is barely getting any minutes 😑😑😑 #Bulls
Thu May 07 04:17:41 +0000 2015,My #Bulls will bounce back! 1-1 on their court. We'll take it.  Let's hit The United Center! #SeeRed
Thu May 07 04:17:38 +0000 2015,Westerlund: 5 Thoughts After Game 2 Of Bulls-Cavs http://t.co/6iCMLtSzti #Bulls
Thu May 07 04:17:34 +0000 2015,RT @BullsViews: #chicagobulls #bulls #chicago Thibodeau displeased Rose not getting to line http://t.co/br4sw9D6dB
Thu May 07 04:16:50 +0000 2015,LeBron James continued his Game 2 dominance of the #Bulls -- http://t.co/j3MUhfejIE #BullsTalk (@markstrot) http://t.co/6dbMDHJPBh
Thu May 07 04:16:34 +0000 2015,#Basketball #Bulls 2013-14 Panini Crusade Die Cut Refractor #DerrickRose #'d /99 SP BULLS SICK http://t.co/mdd43u8LZJ #Buzz #Collectible
Thu May 07 04:16:33 +0000 2015,#DerrickRose #Bulls 2010 SP AUTHENTIC BY THE LETTER (E) PATCH AUTO DERRICK ROSE #/149 BULLS http://t.co/IIhHfdP89Y #NBA #Collectibles
Thu May 07 04:16:33 +0000 2015,TIX http://t.co/QPfcVZgqXO 1-8 #Ticket NBA Eastern Conference Semifinals : Chicago #Bulls vs TBD… http://t.co/rqz7qcwPSi #Tickets #Deals
Thu May 07 04:16:08 +0000 2015,RT @DavidHaugh: Cavs were just better and played like team that knew it couldn't fall behind 2-0. But #Bulls can recover  adjust Friday  fe…
Thu May 07 04:16:01 +0000 2015,The Chicago #Bulls fall to the Cleveland #Cavaliers. The final score 106-91. The series is tied 1-1.
Thu May 07 04:16:00 +0000 2015,#LeBron on offensive as #Cavaliers even series wiv #Bulls  http://t.co/MXaD4JvwRP
Thu May 07 04:15:54 +0000 2015,The #Bulls fall to the #Cavaliers. The final score 106-91. The series is tied 1-1.
Thu May 07 04:15:49 +0000 2015,[PROGRAMMING UPDATE] Tune in now for #Bulls Postgame Live on CSN  where @MarkSchanowski and @WillPerdue32 break down Game 2. #BullsTalk
